STATEFP,ELSDLEA,SCSDLEA,UNSDLEA,GEOID,STATECODE,STATENAME,NAME,LSAD,LOGRADE,HIGRADE,MTFCC,SDTYP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
02,,,00780,0200780,AK,Alaska,Valdez City School District,00,PK,12,G5420,,E,550864154.00000000000,153373674.00000000000,+61.0836208,-146.3171790
02,,,00800,0200800,AK,Alaska,Chugach School District,00,PK,12,G5420,,E,24248524000.00000000000,14349820705.00000000000,+60.4884737,-146.2030924
02,,,00810,0200810,AK,Alaska,Wrangell School District,00,PK,12,G5420,,E,6619997018.00000000000,2384375227.00000000000,+56.3174160,-132.3439780
02,,,00840,0200840,AK,Alaska,Yakutat School District,00,PK,12,G5420,,E,19744199352.00000000000,3986129000.00000000000,+60.0174528,-140.4169420
02,,,00862,0200862,AK,Alaska,Yukon-Koyukuk School District,00,PK,12,G5420,,E,155638565399.00000000000,2192102155.00000000000,+65.6344779,-154.3251960
04,,,00001,0400001,AZ,Arizona,Cave Creek Unified District,00,PK,12,G5420,,E,538451970.00000000000,128420.00000000000,+33.7682294,-111.8588413
04,,,00003,0400003,AZ,Arizona,Chino Valley Unified District,00,PK,12,G5420,,E,1040407388.00000000000,157636.00000000000,+34.8664778,-112.4595589
04,00004,,,0400004,AZ,Arizona,Clarkdale-Jerome Elementary District,00,PK,08,G5400,,E,211325466.00000000000,380983.00000000000,+34.7488572,-112.1120281
04,00005,,,0400005,AZ,Arizona,Salome Consolidated Elementary District,00,PK,08,G5400,,E,1552147123.00000000000,37430.00000000000,+33.5987726,-113.8244639
04,,,00021,0400021,AZ,Arizona,Colorado City Unified District,00,PK,12,G5420,,E,2161291678.00000000000,863717.00000000000,+36.6872576,-113.1156932
04,00022,,,0400022,AZ,Arizona,Vernon Elementary District,00,KG,12,G5400,,E,565316480.00000000000,517748.00000000000,+34.2156642,-109.6915379
04,,,00023,0400023,AZ,Arizona,Pinon Unified District,00,PK,12,G5420,,E,2436154234.00000000000,470679.00000000000,+36.1323302,-110.3498472
04,,,00026,0400026,AZ,Arizona,Heber-Overgaard Unified District,00,PK,12,G5420,,E,1494550171.00000000000,6967158.00000000000,+34.4652577,-110.5612027
04,,00082,,0400082,AZ,Arizona,Colorado River Union High School District,00,09,12,G5410,,E,2711174270.00000000000,74638167.00000000000,+35.1052137,-114.4678343
04,,,00212,0400212,AZ,Arizona,Benson Unified School District,00,PK,12,G5420,,E,1515169344.00000000000,843416.00000000000,+32.1545717,-110.2323326
04,,,00295,0400295,AZ,Arizona,Kingman Unified School District,00,PK,12,G5420,,E,7873333338.00000000000,179492415.00000000000,+35.5697849,-114.1715228
04,,00450,,0400450,AZ,Arizona,Agua Fria Union High School District,00,09,12,G5410,,E,244645585.00000000000,735546.00000000000,+33.4814273,-112.4078710
04,00480,,,0400480,AZ,Arizona,Aguila Elementary District,00,KG,12,G5400,,E,727096246.00000000000,0.00000000000,+33.8163223,-113.2363560
04,,,00520,0400520,AZ,Arizona,Ajo Unified District,00,PK,12,G5420,,E,344997287.00000000000,0.00000000000,+32.4183559,-112.8214268
04,00600,,,0400600,AZ,Arizona,Alhambra Elementary District,00,PK,08,G5400,,E,32858331.00000000000,53403.00000000000,+33.5085619,-112.1364587
04,00630,,,0400630,AZ,Arizona,Alpine Elementary District,00,KG,12,G5400,,E,453461026.00000000000,1414889.00000000000,+33.8042604,-109.2453018
04,,,00680,0400680,AZ,Arizona,Amphitheater Unified District,00,PK,12,G5420,,E,282786100.00000000000,501326.00000000000,+32.4129772,-110.9635991
04,,00720,,0400720,AZ,Arizona,Antelope Union High School District,00,09,12,G5410,,E,7939821223.00000000000,3400.00000000000,+32.9920489,-113.8173717
04,00750,,,0400750,AZ,Arizona,Apache Elementary District,00,KG,12,G5400,,E,656526486.00000000000,1250405.00000000000,+31.6685669,-109.1614324
04,,,00790,0400790,AZ,Arizona,Apache Junction Unified District,00,PK,12,G5420,,E,562211291.00000000000,77923.00000000000,+33.3844844,-111.4222049
04,00840,,,0400840,AZ,Arizona,Arlington Elementary District,00,PK,08,G5400,,E,1835426613.00000000000,53344.00000000000,+33.3354864,-113.0477539
04,00870,,,0400870,AZ,Arizona,Ash Creek Elementary District,00,PK,08,G5400,,E,530664911.00000000000,232916.00000000000,+31.8790558,-109.5397127
04,,,00910,0400910,AZ,Arizona,Ash Fork Joint Unified District,00,PK,12,G5420,,E,971588367.00000000000,49936.00000000000,+35.1600326,-112.5511790
04,00960,,,0400960,AZ,Arizona,Avondale Elementary District,00,PK,08,G5400,,E,74321468.00000000000,34133.00000000000,+33.4317450,-112.3865615
04,,,01000,0401000,AZ,Arizona,Bagdad Unified School District,00,PK,12,G5420,,E,1226458464.00000000000,57427.00000000000,+34.5733844,-113.1438803
04,01050,,,0401050,AZ,Arizona,Balsz Elementary District,00,PK,08,G5400,,E,22638533.00000000000,117252.00000000000,+33.4618596,-111.9735783
04,01080,,,0401080,AZ,Arizona,Beaver Creek Elementary District,00,KG,12,G5400,,E,472173137.00000000000,36349.00000000000,+34.6947235,-111.6731517
04,,01160,,0401160,AZ,Arizona,Bicentennial Union High School District,00,09,12,G5410,,E,9833829341.00000000000,22961049.00000000000,+33.6694969,-113.9521527
04,,,01180,0401180,AZ,Arizona,Bisbee Unified District,00,PK,12,G5420,,E,878700646.00000000000,3495215.00000000000,+31.4723333,-109.8301165
04,01230,,,0401230,AZ,Arizona,Blue Elementary District,00,PK,12,G5400,,E,1074853447.00000000000,714969.00000000000,+33.5107217,-109.1291269
04,01260,,,0401260,AZ,Arizona,Bonita Elementary District,00,KG,12,G5400,,E,1604634052.00000000000,319188.00000000000,+32.5683405,-110.1371469
04,01290,,,0401290,AZ,Arizona,Bouse Elementary District,00,PK,08,G5400,,E,1776099255.00000000000,581303.00000000000,+33.9430233,-114.0220293
04,,,01330,0401330,AZ,Arizona,Bowie Unified District,00,PK,12,G5420,,E,1024551432.00000000000,507064.00000000000,+32.2845813,-109.4934658
04,01380,,,0401380,AZ,Arizona,Buckeye Elementary District,00,PK,08,G5400,,E,486494906.00000000000,0.00000000000,+33.2665286,-112.5960670
04,,01410,,0401410,AZ,Arizona,Buckeye Union High School District,00,09,12,G5410,,E,3168727232.00000000000,214246.00000000000,+33.3198987,-112.8117940
04,,,01460,0401460,AZ,Arizona,Sierra Vista Unified District,00,PK,12,G5420,,E,279639230.00000000000,560771.00000000000,+31.5211106,-110.2165040
04,01500,,,0401500,AZ,Arizona,Bullhead City School District,00,PK,08,G5400,,E,1162706217.00000000000,51275348.00000000000,+35.3625685,-114.5429171
04,,,01600,0401600,AZ,Arizona,Camp Verde Unified District,00,PK,12,G5420,,E,1142225074.00000000000,128223.00000000000,+34.4869611,-111.7853688
04,01650,,,0401650,AZ,Arizona,Canon Elementary District,00,KG,12,G5400,,E,442869533.00000000000,0.00000000000,+34.2055081,-112.2145454
04,01680,,,0401680,AZ,Arizona,Cartwright Elementary District,00,PK,08,G5400,,E,36423327.00000000000,56987.00000000000,+33.4857188,-112.1973735
04,01710,,,0401710,AZ,Arizona,Casa Grande Elementary District,00,PK,08,G5400,,E,926139521.00000000000,338526.00000000000,+32.8364877,-111.7909508
04,,01740,,0401740,AZ,Arizona,Casa Grande Union High School District,00,09,12,G5410,,E,3365799141.00000000000,1185228.00000000000,+32.8391529,-111.9208947
04,,,01760,0401760,AZ,Arizona,Catalina Foothills Unified District,00,PK,12,G5420,,E,65463194.00000000000,0.00000000000,+32.3154985,-110.8843712
04,,,01810,0401810,AZ,Arizona,Cedar Unified District,00,PK,12,G5420,,E,3205160773.00000000000,1393117.00000000000,+35.7645907,-110.4003356
04,,,01870,0401870,AZ,Arizona,Chandler Unified District,00,PK,12,G5420,,E,205704798.00000000000,418658.00000000000,+33.2596460,-111.8104650
04,01920,,,0401920,AZ,Arizona,Chevelon Butte School District,00,KG,12,G5400,,E,1617206676.00000000000,2034365.00000000000,+34.5200702,-110.9498383
04,,,01940,0401940,AZ,Arizona,Chinle Unified District,00,PK,12,G5420,,E,5869051479.00000000000,11711654.00000000000,+36.1563867,-109.5287026
04,02130,,,0402130,AZ,Arizona,Cochise Elementary District,00,KG,12,G5400,,E,279849485.00000000000,809703.00000000000,+32.1078105,-110.0047824
04,02190,,,0402190,AZ,Arizona,Concho Elementary District,00,PK,12,G5400,,E,951619707.00000000000,1339459.00000000000,+34.4449495,-109.7095310
04,02220,,,0402220,AZ,Arizona,Congress Elementary District,00,KG,12,G5400,,E,2425103115.00000000000,134194.00000000000,+34.1958501,-113.0418148
04,02250,,,0402250,AZ,Arizona,Continental Elementary District,00,PK,12,G5400,,E,378391494.00000000000,60281.00000000000,+31.8113004,-110.9310852
04,,,02320,0402320,AZ,Arizona,Coolidge Unified District,00,PK,12,G5420,,E,583288239.00000000000,2112311.00000000000,+33.0119694,-111.5882480
04,02370,,,0402370,AZ,Arizona,Cottonwood-Oak Creek Elementary District,00,PK,08,G5400,,E,1108469055.00000000000,20784.00000000000,+34.8457669,-112.0405558
04,02400,,,0402400,AZ,Arizona,Crane Elementary District,00,PK,08,G5400,,E,117128091.00000000000,1062996.00000000000,+32.6726998,-114.6893594
04,02430,,,0402430,AZ,Arizona,Creighton Elementary District,00,PK,08,G5400,,E,30500716.00000000000,89505.00000000000,+33.4931566,-112.0140642
04,02460,,,0402460,AZ,Arizona,Crown King Elementary District,00,KG,12,G5400,,E,213599387.00000000000,15578.00000000000,+34.1926943,-112.3195454
04,02490,,,0402490,AZ,Arizona,Double Adobe Elementary District,00,KG,12,G5400,,E,101220187.00000000000,27065.00000000000,+31.4876788,-109.6698151
04,,,02530,0402530,AZ,Arizona,Douglas Unified District,00,PK,12,G5420,,E,1248990284.00000000000,2637543.00000000000,+31.4276772,-109.2718206
04,,,02600,0402600,AZ,Arizona,Duncan Unified District,00,PK,12,G5420,,E,1213132724.00000000000,3433265.00000000000,+32.7509867,-109.1966461
04,,,02690,0402690,AZ,Arizona,Dysart Unified District,00,PK,12,G5420,,E,331296088.00000000000,607403.00000000000,+33.6284077,-112.4161029
04,02710,,,0402710,AZ,Arizona,Eagle Elementary District,00,KG,12,G5400,,E,1478065817.00000000000,594981.00000000000,+33.4834297,-109.2829279
04,02760,,,0402760,AZ,Arizona,Elfrida Elementary District,00,PK,08,G5400,,E,419297237.00000000000,188440.00000000000,+31.7444566,-109.6450680
04,02790,,,0402790,AZ,Arizona,Eloy Elementary District,00,PK,08,G5400,,E,770390680.00000000000,238568.00000000000,+32.6133217,-111.5963833
04,02820,,,0402820,AZ,Arizona,Empire Elementary District,00,KG,12,G5400,,E,577944668.00000000000,0.00000000000,+31.8208162,-110.5926716
04,,,02860,0402860,AZ,Arizona,Flagstaff Unified District,00,PK,12,G5420,,E,11424513868.00000000000,43460859.00000000000,+35.1567691,-111.3476214
04,,,02920,0402920,AZ,Arizona,Florence Unified School District,00,PK,12,G5420,,E,2503124474.00000000000,1542494.00000000000,+32.9499290,-111.2283858
04,,,03010,0403010,AZ,Arizona,Flowing Wells Unified District,00,PK,12,G5420,,E,30997854.00000000000,496691.00000000000,+32.2960635,-111.0258593
04,,,03040,0403040,AZ,Arizona,Fountain Hills Unified District,00,PK,12,G5420,,E,63568451.00000000000,229651.00000000000,+33.6074523,-111.7222360
04,03060,,,0403060,AZ,Arizona,Fowler Elementary District,00,PK,08,G5400,,E,32577764.00000000000,0.00000000000,+33.4337602,-112.2152115
04,,,03080,0403080,AZ,Arizona,Fredonia-Moccasin Unified District,00,PK,12,G5420,,E,9668054527.00000000000,32023970.00000000000,+36.6176875,-112.2992800
04,,,03150,0403150,AZ,Arizona,Fort Huachuca Accommodation District,00,PK,12,G5420,,E,328405400.00000000000,150763.00000000000,+31.5672964,-110.3302287
04,,,03200,0403200,AZ,Arizona,Fort Thomas Unified District,00,PK,12,G5420,,E,2358941727.00000000000,17835497.00000000000,+33.2111779,-110.1086483
04,03240,,,0403240,AZ,Arizona,Gadsden Elementary District,00,PK,08,G5400,,E,78110151.00000000000,357622.00000000000,+32.5324826,-114.7739783
04,,,03290,0403290,AZ,Arizona,Ganado Unified District,00,PK,12,G5420,,E,2274044738.00000000000,2963114.00000000000,+35.6676446,-109.6060032
04,,,03310,0403310,AZ,Arizona,Gila Bend Unified District,00,PK,12,G5420,,E,3009826277.00000000000,0.00000000000,+32.8019176,-112.7584995
04,,,03400,0403400,AZ,Arizona,Gilbert Unified District,00,PK,12,G5420,,E,155741104.00000000000,418418.00000000000,+33.3480491,-111.7269826
04,03420,,,0403420,AZ,Arizona,Glendale Elementary District,00,PK,08,G5400,,E,41073175.00000000000,7542.00000000000,+33.5402228,-112.1969550
04,,03450,,0403450,AZ,Arizona,Glendale Union High School District,00,09,12,G5410,,E,153780249.00000000000,412979.00000000000,+33.5743168,-112.1351943
04,,,03500,0403500,AZ,Arizona,Globe Unified District,00,PK,12,G5420,,E,676066333.00000000000,2687828.00000000000,+33.4673741,-110.7848640
04,,,03550,0403550,AZ,Arizona,Grand Canyon Unified District,00,PK,12,G5420,,E,1336380015.00000000000,3077511.00000000000,+35.9784936,-112.1007282
04,03660,,,0403660,AZ,Arizona,Hackberry School District,00,PK,12,G5400,,E,2162189392.00000000000,3150253.00000000000,+35.5442200,-113.7548206
04,,,03730,0403730,AZ,Arizona,Hayden-Winkelman Unified District,00,PK,12,G5420,,E,441434192.00000000000,985293.00000000000,+33.1866560,-110.7777181
04,,,03780,0403780,AZ,Arizona,Higley Unified District,00,PK,12,G5420,,E,61680393.00000000000,62943.00000000000,+33.2898285,-111.7055802
04,,,03820,0403820,AZ,Arizona,Holbrook Unified District,00,PK,12,G5420,,E,4070870554.00000000000,2354976.00000000000,+35.1309592,-110.0714366
04,,,03870,0403870,AZ,Arizona,Humboldt Unified District,00,PK,12,G5420,,E,826325285.00000000000,0.00000000000,+34.5799161,-112.1736513
04,03900,,,0403900,AZ,Arizona,Hyder Elementary District,00,PK,08,G5400,,E,1189324772.00000000000,0.00000000000,+32.9435066,-113.4978893
04,,,03950,0403950,AZ,Arizona,Indian Oasis-Baboquivari Unified District,00,PK,12,G5420,,E,9760114949.00000000000,714643.00000000000,+32.0833805,-112.0669560
04,03960,,,0403960,AZ,Arizona,Isaac Elementary District,00,PK,08,G5400,,E,15737026.00000000000,7172.00000000000,+33.4667029,-112.1437256
04,,,03990,0403990,AZ,Arizona,J. O. Combs Unified School District,00,KG,12,G5420,,E,176425123.00000000000,0.00000000000,+33.2496505,-111.4848627
04,,,04010,0404010,AZ,Arizona,Joseph City Unified District,00,PK,12,G5420,,E,1221559262.00000000000,1696824.00000000000,+35.0796100,-110.2839243
04,,,04060,0404060,AZ,Arizona,Kayenta Unified District,00,PK,12,G5420,,E,5217239707.00000000000,3095253.00000000000,+36.6208025,-110.4254245
04,04170,,,0404170,AZ,Arizona,Kirkland Elementary District,00,KG,12,G5400,,E,436796978.00000000000,0.00000000000,+34.4039660,-112.6427546
04,04200,,,0404200,AZ,Arizona,Klondyke Elementary District,00,KG,12,G5400,,E,937029336.00000000000,17587.00000000000,+32.8034734,-110.2610925
04,04230,,,0404230,AZ,Arizona,Kyrene Elementary District,00,PK,08,G5400,,E,335425576.00000000000,1151205.00000000000,+33.2830260,-112.0146633
04,,,04280,0404280,AZ,Arizona,Lake Havasu Unified District,00,PK,12,G5420,,E,470624307.00000000000,30125202.00000000000,+34.5451498,-114.3031920
04,04290,,,0404290,AZ,Arizona,Laveen Elementary District,00,PK,08,G5400,,E,72467932.00000000000,308077.00000000000,+33.3643348,-112.1600498
04,04320,,,0404320,AZ,Arizona,Liberty Elementary District,00,PK,08,G5400,,E,678147566.00000000000,0.00000000000,+33.2724119,-112.4273626
04,04380,,,0404380,AZ,Arizona,Litchfield Elementary District,00,PK,08,G5400,,E,170324117.00000000000,701413.00000000000,+33.5008817,-112.4138178
04,,,04410,0404410,AZ,Arizona,Littlefield Unified District,00,PK,12,G5420,,E,8505628662.00000000000,24201377.00000000000,+36.4460816,-113.6336219
04,04440,,,0404440,AZ,Arizona,Littleton Elementary District,00,PK,08,G5400,,E,75679736.00000000000,0.00000000000,+33.4086176,-112.3162044
04,04500,,,0404500,AZ,Arizona,Madison Elementary District,00,PK,08,G5400,,E,38458215.00000000000,221575.00000000000,+33.5258127,-112.0458166
04,04530,,,0404530,AZ,Arizona,Maine Consolidated School District,00,KG,12,G5400,,E,610236703.00000000000,233423.00000000000,+35.2852492,-111.9671823
04,,,04570,0404570,AZ,Arizona,Mammoth-San Manuel Unified District,00,PK,12,G5420,,E,654107440.00000000000,1586901.00000000000,+32.6553292,-110.5759899
04,,,04630,0404630,AZ,Arizona,Marana Unified District,00,PK,12,G5420,,E,1416656930.00000000000,1892491.00000000000,+32.3804501,-111.2924291
04,,,04720,0404720,AZ,Arizona,Maricopa Unified School District,00,PK,12,G5420,,E,409745920.00000000000,347417.00000000000,+33.0361723,-112.0799574
04,04770,,,0404770,AZ,Arizona,Altar Valley Elementary District,00,PK,12,G5400,,E,1341288351.00000000000,20482.00000000000,+31.9588543,-111.3656669
04,,,04820,0404820,AZ,Arizona,Mayer Unified District,00,PK,12,G5420,,E,2243955901.00000000000,4987064.00000000000,+34.2197183,-111.9254128
04,04860,,,0404860,AZ,Arizona,McNary Elementary District,00,KG,12,G5400,,E,465204061.00000000000,4066113.00000000000,+34.0550118,-109.7083755
04,04920,,,0404920,AZ,Arizona,McNeal Elementary District,00,KG,12,G5400,,E,291557309.00000000000,223294.00000000000,+31.5594248,-109.5963390
04,,,04970,0404970,AZ,Arizona,Mesa Unified District,00,PK,12,G5420,,E,480440807.00000000000,9999397.00000000000,+33.4544563,-111.7236690
04,,,05030,0405030,AZ,Arizona,Miami Unified District,00,PK,12,G5420,,E,803691283.00000000000,32803689.00000000000,+33.5188619,-110.9581986
04,,05070,,0405070,AZ,Arizona,Mingus Union High School District,00,09,12,G5410,,E,1319794521.00000000000,401767.00000000000,+34.8350635,-112.0838977
04,05100,,,0405100,AZ,Arizona,Mobile Elementary District,00,KG,12,G5400,,E,648862686.00000000000,0.00000000000,+33.0482518,-112.3418597
04,05190,,,0405190,AZ,Arizona,Mohave Valley Elementary District,00,PK,08,G5400,,E,1069438866.00000000000,5029886.00000000000,+34.9511050,-114.4266033
04,05220,,,0405220,AZ,Arizona,Mohawk Valley Elementary District,00,PK,08,G5400,,E,4659604024.00000000000,3400.00000000000,+32.9615147,-113.7419939
04,,,05320,0405320,AZ,Arizona,Morenci Unified District,00,PK,12,G5420,,E,1005071880.00000000000,9007405.00000000000,+33.1028421,-109.1906753
